ID	Source	Source_Reference_ID	Entrez_Gene_ID	Symbol
ILMN_2596259	RefSeq	NM_025542.1	66404	2410001C21Rik
ILMN_1245338	MEEBO	scl25924.32_40	NA	Hip1
ILMN_1249670	MEEBO	scl29051.11.1_27	NA	Cai
ILMN_2655905	RefSeq	NM_175024.2	234700	G630049C14Rik
ILMN_2702643	RefSeq	NM_146413.1	258408	Olfr463
ILMN_2692815	MEEBO	scl00263876.2_86	NA	Spata2
ILMN_2640415	MEEBO	scl00263876.2_86	NA	Spata2
ILMN_2751854	MEEBO	scl0234593.14_96	NA	Ndrg4
ILMN_2739952	RefSeq	NM_020614.1	21340	Taf1b
ILMN_2959253	RefSeq	NM_001033548.1	436022	6030429G01Rik
ILMN_2719811	RefSeq	NM_008479.1	16768	Lag3
ILMN_2606903	RefSeq	NM_008930.1	19113	Prlpe
ILMN_2612915	RefSeq	NM_080466.1	140493	Kcnn3
ILMN_2659523	RefSeq	NM_153153.1	225115	Svil
ILMN_1243373	RefSeq	NM_153153.1	225115	Svil
ILMN_2675800	RefSeq	NM_153153.1	225115	Svil
ILMN_1240861	RefSeq	NM_153153.1	225115	Svil
ILMN_1224247	RefSeq	NM_153153.1	225115	Svil
ILMN_2753096	MEEBO	scl50887.7_31	NA	Tex27
ILMN_1247446	RefSeq	NM_019494.1	56066	Cxcl11
ILMN_2929518	RefSeq	NM_146248.1	240084	Cchcr1
ILMN_3101073	RefSeq	NM_001003893.2	17175	Masp2
ILMN_3027989	RefSeq	NM_001003893.2	17175	Masp2
ILMN_2858294	RefSeq	NM_146697.1	258692	Olfr1442
ILMN_2947960	RefSeq	NM_146692.1	258687	Olfr1454
ILMN_2939517	RefSeq	NM_001007590.2	433886	LOC433886
ILMN_2486906	RefSeq	NM_016873.1	22403	Wisp2
ILMN_2679758	RefSeq	NM_133357.1	109052	Krtcap1
ILMN_1251492	RefSeq	NM_133357.1	109052	Krtcap1
ILMN_2679759	RefSeq	NM_133357.1	109052	Krtcap1
ILMN_2760088	MEEBO	scl41200.3.1_36	NA	Og9x
ILMN_2759371	MEEBO	scl014181.8_9	NA	Fgfbp1
ILMN_2596220	MEEBO	scl30310.5.1_225	NA	4933439A12Rik
ILMN_1227758	MEEBO	scl39481.1_185	NA	2310069I04Rik
ILMN_2617228	MEEBO	scl18270.11_281	NA	Stk6
ILMN_1245103	MEEBO	scl40883.5_194	NA	G6pc
ILMN_2752497	RefSeq	NM_026746.1	68501	1110014D18Rik
ILMN_2738773	RefSeq	NM_026746.1	68501	1110014D18Rik
ILMN_2807474	RefSeq	NM_026746.1	68501	1110014D18Rik
ILMN_1255898	RefSeq	NM_026746.1	68501	1110014D18Rik
ILMN_2655058	MEEBO	scl41573.28.1_3	NA	B230374F23Rik
ILMN_2661242	MEEBO	scl0019401.1_122	NA	Rara
ILMN_1239627	MEEBO	scl30585.9_24	NA	4631426J05Rik
ILMN_3079877	RefSeq	NM_213616.1	381290	Atp2b4
ILMN_3159185	RefSeq	NM_213616.1	381290	Atp2b4
ILMN_2925281	RefSeq	NM_008991.2	19299	Abcd3
ILMN_2966034	RefSeq	NM_178679.2	216049	Zfp365
ILMN_2960766	RefSeq	NM_010712.1	16872	Lhx4
ILMN_1257470	MEEBO	scl0258929.1_2	NA	Olfr799
ILMN_2668642	RefSeq	NM_175228.2	75905	4930578C19Rik
ILMN_2691157	MEEBO	scl0001146.1_6	NA	Dctn1
ILMN_2596016	MEEBO	scl52754.4_241	NA	0610038F07Rik
ILMN_1244906	MEEBO	scl011764.20_169	NA	Ap1b1
ILMN_2736071	MEEBO	scl47983.1.50_24	NA	Polr2k
ILMN_3015864	RefSeq	NM_001081146.1	243548	Prickle2
ILMN_1227412	MEEBO	scl16440.30_290	NA	AW555814
ILMN_2636814	RefSeq	NM_028533.2	73410	1700065D16Rik
ILMN_2605183	RefSeq	NM_177689.2	232599	B930018B01
ILMN_2624630	MEEBO	scl0003321.1_53	NA	Fcnb
ILMN_2663083	MEEBO	scl0003321.1_53	NA	Fcnb
ILMN_1237595	RefSeq	NM_010244.2	NA	Fv1
ILMN_1220594	RefSeq	NM_010244.2	NA	Fv1
ILMN_2736941	RefSeq	NM_010244.2	NA	Fv1
ILMN_2661125	MEEBO	scl54036.9.4_13	NA	Maged1
ILMN_3163582	RefSeq	NM_008478.3	16728	L1cam
ILMN_1232561	RefSeq	NM_009107.2	20183	Rxrg
ILMN_2599719	MEEBO	scl0068682.1_300	NA	1110028E10Rik
ILMN_1232195	MEEBO	scl0068682.1_300	NA	1110028E10Rik
ILMN_2681601	MEEBO	scl0068682.1_300	NA	1110028E10Rik
ILMN_1256867	MEEBO	scl067582.10_107	NA	Slc25a26
ILMN_2685275	RefSeq	NM_134142.1	68539	1110006I15Rik
ILMN_1232094	RefSeq	NM_176829.1	216622	4931440F15Rik
ILMN_2789611	RefSeq	NM_176829.1	216622	4931440F15Rik
ILMN_2697082	RefSeq	NM_176829.1	216622	4931440F15Rik
ILMN_2912092	RefSeq	NM_134193.1	171227	V1re4
ILMN_3006643	RefSeq	NM_198127.1	329165	Abi2
ILMN_3006644	RefSeq	NM_198127.1	329165	Abi2
ILMN_1225113	RefSeq	NM_198127.1	329165	Abi2
ILMN_2674367	MEEBO	scl23417.2.1_90	NA	Agrn
ILMN_2619452	MEEBO	scl0017318.2_177	NA	Mid1
ILMN_2658827	RefSeq	NM_139299.1	218624	Il31ra
ILMN_2956942	RefSeq	NM_028444.1	109042	Prkcdbp
ILMN_1243602	RefSeq	NM_028444.1	109042	Prkcdbp
ILMN_2688075	MEEBO	scl013121.10_1	NA	Cyp51
ILMN_2601071	MEEBO	scl0001776.1_145	NA	Mapk1
ILMN_2649828	MEEBO	scl0001776.1_145	NA	Mapk1
ILMN_2780454	RefSeq	NM_029036.1	74648	S100pbp
ILMN_1212703	RefSeq	NM_133688.2	67636	Lyrm5
ILMN_2822141	RefSeq	NM_133688.2	67636	Lyrm5
ILMN_2724181	RefSeq	NM_033522.2	114712	Ferd3l
ILMN_1224426	RefSeq	NM_207550.1	404310	Olfr199
ILMN_1241689	MEEBO	scl35455.6_308	NA	Cldn18
ILMN_2462222	MEEBO	scl53279.29.1_22	NA	Trpm3
ILMN_2508109	MEEBO	scl53279.29.1_22	NA	Trpm3
ILMN_2427909	MEEBO	scl53279.29.1_22	NA	Trpm3
ILMN_2987729	RefSeq	NM_148931.2	104245	Slc6a5
ILMN_1255981	MEEBO	scl0003978.1_11	NA	Cdc7
ILMN_1238374	MEEBO	scl0003978.1_11	NA	Cdc7
ILMN_2721613	RefSeq	NM_172263.1	218461	Pde8b
ILMN_2763602	MEEBO	scl059003.9_0	NA	Maea
ILMN_2627406	RefSeq	NM_025718.1	66705	Dnase1l2
ILMN_3140032	RefSeq	NM_025718.1	66705	Dnase1l2
ILMN_3062427	RefSeq	NM_025718.1	66705	Dnase1l2
ILMN_2696488	RefSeq	NM_025718.1	66705	Dnase1l2
ILMN_2711279	MEEBO	scl000575.1_1731	NA	Sh3md2
ILMN_2602597	MEEBO	scl000575.1_1731	NA	Sh3md2
ILMN_1236139	RefSeq	NM_010852.1	17876	Myef2
ILMN_2743133	RefSeq	NM_009954.2	12927	Bcar1
ILMN_1250193	RefSeq	NM_146435.1	258427	Olfr993
ILMN_2708133	RefSeq	NM_201411.1	396184	Flrt1
ILMN_2716336	RefSeq	NM_007455.1	11766	Ap1g2
ILMN_1246903	RefSeq	NM_007455.1	11766	Ap1g2
ILMN_2771851	MEEBO	scl53375.12.1_13	NA	Syt7
ILMN_2761215	MEEBO	scl49996.9.1_82	NA	Csnk2b
ILMN_2954987	RefSeq	NM_013593.2	17189	Mb
ILMN_1234662	RefSeq	NM_013593.2	17189	Mb
ILMN_2749143	MEEBO	scl34701.2.1_7	NA	2810428I15Rik
ILMN_3070992	RefSeq	NM_008158.1	14761	Gpr27
ILMN_3149700	RefSeq	NM_008158.1	14761	Gpr27
ILMN_2708377	RefSeq	NM_008158.1	14761	Gpr27
ILMN_2724014	MEEBO	scl0013838.1_175	NA	Epha4
ILMN_2939990	RefSeq	NM_009319.1	21357	Tarbp2
ILMN_1239607	RefSeq	NM_138306.1	104418	Dgkz
ILMN_2915059	RefSeq	NM_138306.1	104418	Dgkz
ILMN_2915060	RefSeq	NM_138306.1	104418	Dgkz
ILMN_1228336	RefSeq	NM_175344.3	105722	Tmem16f
ILMN_2455701	RefSeq	NM_018793.1	54721	Tyk2
ILMN_2848018	RefSeq	NM_018793.1	54721	Tyk2
ILMN_2455699	RefSeq	NM_018793.1	54721	Tyk2
ILMN_3160556	RefSeq	NM_001002764.1	103677	Smg6
ILMN_2974016	RefSeq	NM_176980.2	319695	Ankar
ILMN_1257811	RefSeq	NM_176980.2	319695	Ankar
ILMN_2649955	MEEBO	scl021357.9_262	NA	Tarbp2
ILMN_2508080	RefSeq	NM_009521.1	22415	Wnt3
ILMN_2746681	MEEBO	scl23725.6.1_1	NA	BC013712
ILMN_1251595	RefSeq	NM_198161.1	70237	Bhlhb9
ILMN_1237390	MEEBO	scl53479.18_195	NA	Bbs1
ILMN_2780656	RefSeq	NM_146298.1	258295	Olfr746
ILMN_2595774	MEEBO	scl53392.18_161	NA	Mta2
ILMN_1228544	RefSeq	NM_020579.1	57370	B4galt3
ILMN_2930764	RefSeq	NM_020579.1	57370	B4galt3
ILMN_2612255	MEEBO	scl33579.4.1_22	NA	Lyl1
ILMN_1256644	RefSeq	NM_133661.1	14411	Slc6a12
ILMN_2647739	MEEBO	scl51214.9_454	NA	Nfatc1
ILMN_1224430	MEEBO	scl51214.9_454	NA	Nfatc1
ILMN_2647734	MEEBO	scl51214.9_454	NA	Nfatc1
ILMN_2712936	RefSeq	NM_029131.1	74954	4930503E14Rik
ILMN_2657776	RefSeq	NM_172204.2	241275	Noxa1
ILMN_2696134	RefSeq	NM_011891.2	24052	Sgcd
ILMN_2605539	RefSeq	NM_011891.2	24052	Sgcd
ILMN_2941122	RefSeq	NM_001042407.1	668173	Pex10
ILMN_1227750	MEEBO	scl0332396.3_288	NA	Trik
ILMN_2664049	MEEBO	scl39316.7.1_30	NA	Mrpl38
ILMN_2780589	RefSeq	NM_134229.1	171263	V1re10
ILMN_2826881	RefSeq	NM_008652.2	17865	Mybl2
ILMN_2637886	RefSeq	NM_008652.2	17865	Mybl2
ILMN_1249829	RefSeq	NM_008652.2	17865	Mybl2
ILMN_1248316	MEEBO	scl19558.7.10_4	NA	Ptgds
ILMN_2669856	RefSeq	NM_172641.1	226245	9930023K05Rik
ILMN_1250913	RefSeq	NM_172641.1	226245	9930023K05Rik
ILMN_3163490	RefSeq	NM_001013806.1	433667	Ankrd13c
ILMN_1221952	RefSeq	NM_027399.1	70358	Steap
ILMN_1258647	MEEBO	scl022781.2_147	NA	Zfpn1a4
ILMN_1228780	MEEBO	scl43878.5.1_241	NA	4921517D22Rik
ILMN_1231852	MEEBO	scl41388.3_659	NA	9930039A11Rik
ILMN_2741238	MEEBO	scl25397.1_47	NA	Akap2
ILMN_1251894	RefSeq	NM_010024.1	13190	Dct
ILMN_2751494	RefSeq	NM_016866.2	53416	Stk39
ILMN_2640048	MEEBO	scl18876.1.1_95	NA	Olfr1297
ILMN_2776485	MEEBO	scl18975.13.1_98	NA	2610203E10Rik
ILMN_2474887	MEEBO	scl26712.11_156	NA	Whsc2
ILMN_2720572	MEEBO	scl19492.4.1_22	NA	1700026L06Rik
ILMN_3040069	RefSeq	NM_178216.1	15077	Hist2h3c1
ILMN_1231810	RefSeq	NM_009455.2	22194	Ube2e1
ILMN_3005669	RefSeq	NM_177327.3	107568	Wwp1
ILMN_1224079	MEEBO	scl26674.8_0	NA	Wfs1
ILMN_2645872	MEEBO	scl48846.11.1_43	NA	Sim2
ILMN_2666173	RefSeq	NM_021610.1	59290	Gpa33
ILMN_2883990	RefSeq	NM_020296.1	56878	Rbms1
ILMN_2611658	RefSeq	NM_027563.1	16672	Krt1-4
ILMN_3093089	RefSeq	NM_001008545.1	230908	Tardbp
ILMN_1244801	MEEBO	scl30015.3_69	NA	2410066E13Rik
ILMN_1245354	RefSeq	NM_133211.2	170743	Tlr7
ILMN_1220943	RefSeq	NM_028334.1	69736	Nup37
ILMN_1217430	RefSeq	NM_028334.1	69736	Nup37
ILMN_3086192	RefSeq	NM_016875.2	53422	Ybx2
ILMN_3014935	RefSeq	NM_016875.2	53422	Ybx2
ILMN_2637241	MEEBO	scl000602.1_0	NA	Dhps
ILMN_2862676	RefSeq	NM_001080711.1	381375	Dfnb59
ILMN_1225594	RefSeq	NM_198001.1	73737	1110008P14Rik
ILMN_2726857	MEEBO	scl55070.6_596	NA	Kcnd1
ILMN_2682190	MEEBO	scl017475.1_22	NA	Mpdz
ILMN_2662776	MEEBO	scl017475.1_22	NA	Mpdz
ILMN_1234151	MEEBO	scl017475.1_22	NA	Mpdz
ILMN_2432110	MEEBO	scl27779.8_253	NA	Klf3
ILMN_2750767	MEEBO	scl0054604.2_164	NA	Pcnx
ILMN_2740678	MEEBO	scl17216.11_651	NA	Slamf6
ILMN_1214518	RefSeq	NM_181749.1	217302	Gpr142
ILMN_1255667	RefSeq	NM_198601.1	212085	4921513B05Rik
ILMN_2602899	MEEBO	scl0002242.1_3	NA	Crem
ILMN_1242622	MEEBO	scl0002242.1_3	NA	Crem
ILMN_1216758	MEEBO	scl0002242.1_3	NA	Crem
ILMN_2747264	MEEBO	scl0002242.1_3	NA	Crem
ILMN_1217517	MEEBO	scl0013175.1_273	NA	Dcamkl1
ILMN_1219169	MEEBO	scl50203.3_209	NA	Gfer
ILMN_1218424	RefSeq	NM_026391.2	52432	Ppp2r2d
ILMN_2803138	RefSeq	NM_178143.1	108079	Prkaa2
ILMN_2900653	RefSeq	NM_008655.1	17873	Gadd45b
ILMN_2701570	RefSeq	NM_172735.1	232679	Zc3hc1
ILMN_2602588	RefSeq	NM_172735.1	232679	Zc3hc1
ILMN_2864798	RefSeq	NM_172735.1	232679	Zc3hc1
ILMN_2612096	RefSeq	NM_172735.1	232679	Zc3hc1
ILMN_2677595	MEEBO	scl076044.3_63	NA	5830426I05Rik
ILMN_1232101	MEEBO	scl076044.3_63	NA	5830426I05Rik
ILMN_2770723	MEEBO	scl076044.3_63	NA	5830426I05Rik
ILMN_2791665	RefSeq	NM_001031851.1	268782	Agxt2
ILMN_2982781	RefSeq	NM_021542.2	16529	Kcnk5
ILMN_1249949	RefSeq	NM_021542.2	16529	Kcnk5
ILMN_1232263	RefSeq	NM_021542.2	16529	Kcnk5
ILMN_1257241	RefSeq	NM_011616.2	21947	Tnfsf5
ILMN_2728997	MEEBO	scl012412.7_130	NA	Cbx1
ILMN_2691566	RefSeq	NM_138303.1	74766	1300010K09Rik
ILMN_3105343	RefSeq	NM_130895.2	110532	Adarb1
ILMN_3006143	RefSeq	NM_029053.1	74685	4930451C15Rik
ILMN_2619836	MEEBO	scl50670.2.184_270	NA	2310039H08Rik
ILMN_2904339	RefSeq	NM_026626.2	68226	Efcab2
ILMN_2719513	RefSeq	NM_026228.2	67547	Slc39a8
ILMN_2729683	RefSeq	NM_026228.2	67547	Slc39a8
ILMN_2464217	RefSeq	NM_031494.1	27081	Zfp275
ILMN_2948800	RefSeq	NM_028377.1	72873	2900006K08Rik
ILMN_2772288	MEEBO	scl068897.1_240	NA	Disp1
ILMN_1233119	RefSeq	NM_021497.1	58998	Pvrl3
ILMN_2611450	RefSeq	NM_026298.4	67661	Ift172
ILMN_2829646	RefSeq	NM_026298.4	67661	Ift172
ILMN_2623451	RefSeq	NM_026298.4	67661	Ift172
ILMN_2973804	RefSeq	NM_001081325.1	629219	EG629219
ILMN_1219823	MEEBO	scl25158.13.1_97	NA	Glis1
ILMN_2625674	RefSeq	NM_007957.1	13984	Esx1
ILMN_2990872	RefSeq	NM_177262.3	320795	Pkn1
ILMN_2737496	RefSeq	NM_177702.2	235345	4833427G06Rik
ILMN_2945400	RefSeq	NM_138592.1	28035	Usp39
ILMN_2471268	RefSeq	NM_138592.1	28035	Usp39
ILMN_1228352	RefSeq	NM_138592.1	28035	Usp39
ILMN_1244799	RefSeq	NM_138592.1	28035	Usp39
ILMN_1227583	MEEBO	scl39689.2_109	NA	Nxph3
ILMN_1218075	MEEBO	scl22020.8.1_30	NA	Fgb
ILMN_2675072	RefSeq	NM_146036.1	217737	Ahsa1
ILMN_1224434	MEEBO	scl48004.13_40	NA	2610103J23Rik
ILMN_2701562	MEEBO	scl48004.13_40	NA	2610103J23Rik
ILMN_2806740	RefSeq	NM_145597.2	234371	Tmem161a
ILMN_3000090	RefSeq	NM_177905.3	330890	Piwil4
ILMN_1236572	MEEBO	scl30792.12_207	NA	1110056N09Rik
ILMN_2989947	RefSeq	NM_025741.1	66745	Trpd52l3
ILMN_2639417	RefSeq	NM_146985.1	258987	Olfr1270
ILMN_2774140	MEEBO	scl51111.10.24_9	NA	Tcp1
ILMN_2677386	MEEBO	scl51111.10.24_9	NA	Tcp1
ILMN_2949217	RefSeq	NM_172488.1	210808	9030625A04Rik
ILMN_2877029	RefSeq	NM_001081106.1	231162	Cytl1
ILMN_1224373	MEEBO	scl072587.6_94	NA	2700050F09Rik
ILMN_1235388	RefSeq	NM_198610.1	230868	BC055811
ILMN_2805934	RefSeq	NM_027970.1	71868	1700023E05Rik
ILMN_2858666	RefSeq	NM_009168.1	20420	Shd
ILMN_2596998	RefSeq	NM_027990.1	71897	2310010M24Rik
ILMN_2725466	MEEBO	scl0003968.1_921	NA	4932442K20Rik
ILMN_2640008	MEEBO	scl46291.1.1_325	NA	Myh6
ILMN_2865473	RefSeq	NM_029025.1	74626	Tmem81
ILMN_2687716	MEEBO	scl0243944.7_112	NA	4930433I11Rik
ILMN_2599632	MEEBO	scl0243944.7_112	NA	4930433I11Rik
ILMN_1221274	RefSeq	NM_026405.2	67844	Rab32
ILMN_2828896	RefSeq	NM_181395.1	69675	Pxdn
ILMN_2704658	MEEBO	scl39296.9.175_28	NA	Siat7a
ILMN_2686522	MEEBO	scl31981.21.1_1	NA	5430419D17Rik
ILMN_1243564	MEEBO	scl0101476.5_13	NA	AA960558
ILMN_2708877	MEEBO	scl0101476.5_13	NA	AA960558
ILMN_2692615	MEEBO	scl0002999.1_1356	NA	Tgm2
ILMN_2957617	RefSeq	NM_029643.2	52710	Gpr172b
ILMN_2610954	RefSeq	NM_029643.2	52710	Gpr172b
ILMN_2643049	RefSeq	NM_175140.3	68947	Chst8
ILMN_2616214	RefSeq	NM_146276.1	258273	Olfr1394
ILMN_1235782	MEEBO	scl0216705.9_38	NA	AI642036
ILMN_2591342	MEEBO	scl53440.6.1_16	NA	BC021614
ILMN_2695412	RefSeq	NM_199146.1	209387	LOC209387
ILMN_2936476	RefSeq	NM_023258.3	66824	Pycard
ILMN_2694926	MEEBO	scl27959.12_30	NA	Snx17
ILMN_2733380	MEEBO	scl27959.12_30	NA	Snx17
ILMN_2620250	RefSeq	NM_009385.2	21869	Titf1
ILMN_1260212	RefSeq	NM_009385.2	21869	Titf1
ILMN_2727329	RefSeq	NM_007533.2	12039	Bckdha
ILMN_2850839	RefSeq	NM_011509.1	20923	Supt4h2
ILMN_2955356	RefSeq	NM_144931.1	234664	Appbp1
ILMN_1241606	RefSeq	NM_144931.1	234664	Appbp1
ILMN_2955362	RefSeq	NM_144931.1	234664	Appbp1
ILMN_2736566	RefSeq	NM_178919.2	105847	AI451006
ILMN_2756855	MEEBO	scl37589.32_358	NA	Plxnc1
ILMN_1240252	RefSeq	NM_008281.1	15451	Hpn
ILMN_1221781	RefSeq	NM_008281.1	15451	Hpn
ILMN_2969532	RefSeq	NM_008281.1	15451	Hpn
ILMN_2600465	RefSeq	NM_175306.2	100169	Phactr4
ILMN_2717496	MEEBO	scl48268.8_68	NA	Adamts5
ILMN_2710139	RefSeq	NM_008904.1	19017	Ppargc1a
ILMN_2601884	MEEBO	scl18620.21_88	NA	2310032D16Rik
ILMN_1251682	MEEBO	scl18620.21_88	NA	2310032D16Rik
ILMN_1218474	RefSeq	NM_178756.2	272031	E130309F12Rik
ILMN_1223516	RefSeq	NM_178756.2	272031	E130309F12Rik
ILMN_2841788	RefSeq	NM_178756.2	272031	E130309F12Rik
ILMN_1255629	RefSeq	NM_178756.2	272031	E130309F12Rik
ILMN_1230039	MEEBO	scl0003576.1_15	NA	Hyal2
ILMN_2745741	MEEBO	scl47328.26_25	NA	F830029L24Rik
ILMN_2649484	RefSeq	NM_172481.1	210045	AU022726
ILMN_2697220	RefSeq	NM_010216.1	14205	Figf
ILMN_1240746	MEEBO	scl017227.3_18	NA	Mcpt4
ILMN_1234419	MEEBO	scl16893.3_29	NA	Bag2
ILMN_1231705	MEEBO	scl25159.19.1_9	NA	2810475A17Rik
ILMN_2978444	RefSeq	NM_146588.1	258581	Olfr1030
ILMN_2686865	RefSeq	NM_138683.1	192199	Rspondin
ILMN_1244581	MEEBO	scl25319.9.1_3	NA	A330015D16Rik
ILMN_2723431	MEEBO	scl25319.9.1_3	NA	A330015D16Rik
ILMN_2638708	MEEBO	scl25319.9.1_3	NA	A330015D16Rik
ILMN_2886260	RefSeq	NM_008592.2	17300	Foxc1
ILMN_1221634	MEEBO	scl51375.1_32	NA	Ndst1
ILMN_2645409	MEEBO	scl51375.1_32	NA	Ndst1
ILMN_2598571	RefSeq	NM_198160.1	68094	5930405J04Rik
ILMN_2591632	RefSeq	NM_028812.1	74197	Gtf2e1
ILMN_1243654	RefSeq	NM_178211.1	319160	Hist1h4k
ILMN_2779703	RefSeq	NM_007948.1	13870	Ercc1
ILMN_2419687	RefSeq	NM_020277.1	56843	Trpm5
ILMN_2859192	RefSeq	NM_020277.1	56843	Trpm5
ILMN_2605666	MEEBO	scl016784.1_5	NA	Lamp2
ILMN_1217454	MEEBO	scl016784.1_5	NA	Lamp2
ILMN_2597769	MEEBO	scl30469.7_1	NA	Igf2
ILMN_2732649	RefSeq	NM_028336.1	66910	1110004B13Rik
ILMN_1234294	RefSeq	NM_028336.1	66910	1110004B13Rik
ILMN_2746346	MEEBO	scl43311.20.889_83	NA	Slc26a3
ILMN_3090844	RefSeq	NM_001081338.1	241764	L3mbtl
ILMN_2929621	RefSeq	NM_001081422.1	665775	A230054D04Rik
ILMN_2656102	MEEBO	scl020674.7_60	NA	Sox2
ILMN_1248711	MEEBO	scl020674.7_60	NA	Sox2
ILMN_1258515	RefSeq	NM_026420.1	67869	Paip2
ILMN_2634300	RefSeq	NM_198018.1	109934	Abr
ILMN_2648482	MEEBO	scl18805.16.1_60	NA	4632409L19Rik
ILMN_1251385	MEEBO	scl37302.10.1_7	NA	Mmp20
ILMN_2441391	MEEBO	scl022724.2_70	NA	Zfp67
ILMN_2441335	MEEBO	scl50881.16_363	NA	Abcg1
ILMN_2824723	RefSeq	NM_019502.2	14356	Fxc1
ILMN_2626653	RefSeq	NM_019502.2	14356	Fxc1
ILMN_2684874	RefSeq	NM_019502.2	14356	Fxc1
ILMN_2673121	MEEBO	scl30502.9.1_2	NA	AI256711
ILMN_1236906	RefSeq	NM_029976.2	52626	D11Ertd497e
ILMN_2657628	MEEBO	scl020335.2_33	NA	Sec61g
ILMN_2805207	RefSeq	NM_001039518.1	545388	B020018G12Rik
ILMN_2673064	RefSeq	NM_023503.2	69260	Ing1l
ILMN_2641632	RefSeq	NM_172283.2	234730	Fuk
ILMN_2655823	RefSeq	NM_022724.2	64707	Suv39h2
ILMN_2973271	RefSeq	NM_022724.2	64707	Suv39h2
ILMN_2631691	RefSeq	NM_022724.2	64707	Suv39h2
ILMN_2746009	RefSeq	NM_033585.1	93710	Pcdhga2
ILMN_2592554	MEEBO	scl37729.16_47	NA	Tceb3bp1
ILMN_1245568	MEEBO	scl37729.16_47	NA	Tceb3bp1
ILMN_2710095	RefSeq	NM_153458.1	229759	Olfm3
ILMN_3159029	RefSeq	NM_080453.2	118453	Mmp28
ILMN_2824022	RefSeq	NM_025729.3	66724	Map3k7ip3
ILMN_2722993	RefSeq	NM_177883.2	330323	C330043M08
ILMN_1246789	MEEBO	scl015273.6_40	NA	Hivep2
ILMN_2711339	RefSeq	NM_053182.2	94212	Pag
ILMN_2658407	RefSeq	NM_198093.2	140580	Elmo1
ILMN_1237174	RefSeq	NM_198093.2	140580	Elmo1
ILMN_2788963	RefSeq	NM_001013769.1	380855	Rsl1
ILMN_2707088	RefSeq	NM_172643.1	226470	9830132G07Rik
ILMN_2630975	RefSeq	NM_010273.1	14567	Gdi1
ILMN_2632299	RefSeq	NM_010273.1	14567	Gdi1
ILMN_2862760	RefSeq	NM_010273.1	14567	Gdi1
ILMN_1228316	RefSeq	NM_010273.1	14567	Gdi1
ILMN_2599532	RefSeq	NM_010273.1	14567	Gdi1
ILMN_2769030	RefSeq	NM_008214.2	15115	Hars
ILMN_2755841	RefSeq	NM_173449.1	110332	4921523A10Rik
ILMN_2641284	RefSeq	NM_173449.1	110332	4921523A10Rik
ILMN_2861482	RefSeq	NM_173449.1	110332	4921523A10Rik
ILMN_1244138	RefSeq	NM_173449.1	110332	4921523A10Rik
ILMN_1258158	RefSeq	NM_134042.1	104776	Aldh6a1
ILMN_2679993	MEEBO	scl25037.1.1_7	NA	Olfr1341
ILMN_2889274	RefSeq	NM_172926.1	244962	Snx14
ILMN_2684985	RefSeq	NM_172926.1	244962	Snx14
ILMN_1236312	RefSeq	NM_172926.1	244962	Snx14
ILMN_2619249	RefSeq	NM_172926.1	244962	Snx14
ILMN_2659025	MEEBO	scl00227743.1_265	NA	Mapkap1
ILMN_1256745	MEEBO	scl00227743.1_265	NA	Mapkap1
ILMN_2598050	MEEBO	scl46187.5.1_217	NA	1700049K14Rik
ILMN_1256328	MEEBO	scl52642.29_318	NA	Tjp2
ILMN_1251184	RefSeq	NM_010938.2	18181	Nrf1
ILMN_2603299	RefSeq	NM_007617.2	12391	Cav3
ILMN_2775763	MEEBO	scl28952.5_29	NA	A530053G22Rik
ILMN_2599145	MEEBO	scl39347.7.18_70	NA	1110028N05Rik
ILMN_1241268	RefSeq	NM_017472.2	54198	Snx3
ILMN_2602128	RefSeq	NM_017472.2	54198	Snx3
ILMN_2621319	MEEBO	scl21835.21.1_1	NA	Setdb1
ILMN_2749818	MEEBO	scl33669.19_494	NA	Sin3b
ILMN_3125011	RefSeq	NM_053260.2	114662	Prss29
ILMN_3049094	RefSeq	NM_053260.2	114662	Prss29
ILMN_2424268	MEEBO	scl0101543.1_246	NA	Wtip
ILMN_2708580	MEEBO	scl0002637.1_1	NA	Cipp
ILMN_1257607	MEEBO	scl45004.6_40	NA	Zfp184
ILMN_1219701	RefSeq	NM_009423.2	22032	Traf4
ILMN_2472451	RefSeq	NM_009423.2	22032	Traf4
ILMN_2801652	RefSeq	NM_009423.2	22032	Traf4
ILMN_2472444	RefSeq	NM_009423.2	22032	Traf4
ILMN_1218180	RefSeq	NM_182927.2	101809	D130060H24Rik
ILMN_2694302	RefSeq	NM_198421.1	224836	Usp49
ILMN_2803170	RefSeq	NM_198421.1	224836	Usp49
ILMN_2964420	RefSeq	NM_172837.1	240633	Lipk
ILMN_1254211	RefSeq	NM_172837.1	240633	Lipk
ILMN_2625585	RefSeq	NM_172837.1	240633	Lipk
ILMN_1235475	RefSeq	NM_015812.1	50779	Rgs6
ILMN_2652394	RefSeq	NM_013736.2	27224	Tceb3
ILMN_2686125	MEEBO	scl0216760.3_93	NA	Mfap3
ILMN_2595543	MEEBO	scl27464.21.1_10	NA	Pde6b
ILMN_2591411	MEEBO	scl26678.1.8_16	NA	Cno
ILMN_1237868	MEEBO	scl012484.2_55	NA	Cd24a
ILMN_2667665	MEEBO	scl020129.1_202	NA	Rptn
ILMN_2740559	MEEBO	scl020129.1_202	NA	Rptn
ILMN_2984462	RefSeq	NM_011729.1	22592	Ercc5
